Time,Fx,Fy,Fz,Tx,Ty,Tz,
229.8,-123.7521,-79.02684,267.3465,14.08254,-24.50287,55.83128, 
229.9,-169.4177,43.38379,182.7222,14.47118,-39.14483,28.13355, 
230,-58.45557,31.24747,377.9174,86.71095,17.96544,33.96341, 
230.1,-72.68748,-31.55994,128.0862,12.70457,-50.74575,45.11952, 
230.2,-103.5,102.8288,160.8242,-8.084392,-43.06455,-14.11369, 
230.3,-72.31161,-17.93782,216.4138,6.812773,-28.76465,22.5111, 
230.4,-80.13951,-20.70857,201.9234,6.731977,-31.30726,23.31387, 
230.5,-119.136,-30.90383,192.6518,8.490418,-39.24924,15.25423, 
230.6,-123.2689,-38.8874,199.5677,9.811676,-40.00476,14.90816, 
230.7,-122.8971,-24.6914,198.6695,7.764995,-37.31067,13.61234, 
230.8,10.41134,6.078875,261.2747,9.082,-6.23681,11.38232, 
230.9,-19.59045,-3.585313,259.63,1.680258,-15.44749,11.82351, 
231,-20.66605,20.10075,293.051,1.434569,-12.77527,9.890649, 
231.1,-59.74626,10.99465,258.3333,2.444801,-19.39765,9.570093, 
231.2,-98.13013,5.233587,247.3158,3.530561,-26.76506,10.06937, 
231.3,-112.4865,31.09405,223.9446,1.012008,-31.36683,6.918053, 
231.4,-147.4498,60.80672,199.9306,-1.258258,-35.35698,5.69207, 
231.5,-56.35447,46.30121,251.1353,0.166571,-21.24929,8.253558, 
231.6,23.12292,8.529475,320.5462,5.341234,-6.528216,9.790112, 
231.7,-92.49965,6.661725,298.3343,6.673002,-20.29587,9.174241, 
231.8,-162.1209,17.80549,276.5508,5.726186,-31.39223,10.94665, 
231.9,-250.5992,23.67293,239.5123,6.350357,-41.17027,10.85711, 
232,-111.8459,20.951,279.9631,6.831686,-20.96145,9.540322, 
232.1,-187.3031,11.30646,264.266,7.926197,-32.72851,9.435612, 
232.2,-229.5717,15.74683,245.7046,4.14624,-39.77136,10.17912, 
232.3,-106.4951,11.59807,294.7683,3.287465,-26.61156,7.561301, 
232.4,-68.68993,1.307312,299.0679,4.561864,-24.81632,8.155724, 
232.5,-28.31771,11.14431,259.864,2.515414,-28.0379,9.857508, 
232.6,-102.0404,15.44644,256.4554,1.706809,-31.77271,9.726849, 
232.7,-58.7788,4.887813,293.1902,2.9468,-17.03309,10.82824, 
232.8,-23.82476,-9.329363,306.6221,3.735336,-5.584297,11.70401, 
232.9,-60.88999,16.45579,227.6613,0.554065,-22.44899,10.13665, 
233,-66.72296,7.788188,209.7197,2.1335,-29.05421,10.22245, 
233.1,-65.7384,12.13428,210.8412,2.008487,-28.43835,8.73997, 
233.2,-65.6561,10.46264,210.1808,1.831777,-27.76958,10.3453, 
233.3,-66.947,9.968963,211.7555,2.209407,-27.68395,9.962424, 
233.4,-68.90707,10.45021,211.2118,1.954615,-28.39902,9.898336, 
233.5,-67.68578,10.51969,210.7412,2.112624,-28.12243,9.863466, 
233.6,-66.35487,11.69126,210.3467,1.757372,-27.85951,9.85176, 
233.7,-66.85319,10.8538,209.7971,2.066518,-28.13639,9.776081, 
233.8,-67.20925,11.02424,210.1227,2.015209,-28.20526,9.790622, 
233.9,-66.32159,11.06783,210.1642,1.998735,-27.8427,9.943527, 
234,-67.70128,11.04039,210.334,1.977567,-28.23025,9.810338, 
234.1,-67.44244,10.88501,209.7348,2.03887,-28.14919,9.888307, 
234.2,-67.05367,10.9872,210.1041,1.994301,-28.10606,10.00069, 
234.3,-67.76146,10.97571,209.9315,2.074689,-28.14552,9.900411, 
234.4,-67.18356,10.90326,210.0301,2.069029,-28.2432,9.908194, 
234.5,-67.06238,10.87811,210.0152,2.012548,-28.06146,9.944941, 
234.6,-67.40858,11.16181,210.3088,2.012672,-28.09028,9.799484, 
234.7,-66.90347,11.12922,209.8347,2.000436,-28.14184,9.870943, 
234.8,-58.68008,19.11669,185.6143,1.277732,-29.54293,8.84864, 
234.9,-34.67864,32.15725,145.998,-0.285255,-28.29101,9.644714, 
235,-22.61777,22.66831,133.3528,0.492003,-25.15237,9.784296, 
235.1,-52.81935,17.21873,177.7113,2.152385,-25.80017,10.60948, 
235.2,-105.489,7.519887,255.8024,3.807866,-27.18516,9.098301, 
235.3,-108.233,6.932975,276.0343,4.066032,-24.40908,9.216554, 
235.4,-70.35098,9.72665,260.268,3.694417,-21.4875,9.495468, 
235.5,-56.80077,15.59873,207.0289,2.553896,-24.31118,10.54844, 
235.6,-54.03698,10.11814,213.3445,3.128547,-23.29647,11.6111, 
235.7,-63.13441,14.14349,206.7969,3.215962,-26.03396,10.2801, 
235.8,-64.44244,17.2096,208.6812,2.688883,-24.99636,11.0853, 
235.9,-65.58285,17.86249,208.4016,2.097455,-24.71314,10.67319, 
236,-63.84143,18.05433,205.4761,2.060391,-26.6226,10.72603, 
236.1,-65.93225,13.07434,202.4141,2.37168,-25.50682,10.71807, 
236.2,-67.63244,16.106,205.2161,1.916112,-26.79165,11.1422, 
236.3,-62.46999,17.69511,201.7553,1.916553,-25.55776,11.12112, 
236.4,-64.87125,14.80838,199.4624,2.040073,-26.75655,12.84785, 
236.5,-64.74422,13.99807,210.3002,2.38445,-23.32091,11.74083, 
236.6,-66.51725,15.6711,201.3172,1.815504,-24.46347,12.24676, 
236.7,-32.66772,-9.638575,205.3073,5.488124,-18.55836,21.08422, 
236.8,-82.99078,33.7636,190.2681,0.162262,-28.23809,11.02236, 
236.9,-77.81183,22.1763,185.0836,1.427202,-30.6026,14.06201, 
237,-62.45155,10.0916,198.9846,2.864326,-28.83776,15.01508, 
237.1,-52.59021,10.18478,194.9481,2.88195,-28.34844,15.57656, 
237.2,-149.8275,14.01304,195.5482,-1.265986,-36.34499,15.87837, 
237.3,-87.6624,-123.9301,-60.44501,108.9785,-95.62421,39.95605, 
237.4,-298.7658,-227.2578,390.7911,39.82068,-13.56186,143.9414, 
237.5,-55.12034,11.76468,224.8129,6.012393,-26.96573,56.47971, 
237.6,-58.68604,177.6535,118.6809,-17.35655,-51.30361,-40.29218, 
237.7,-23.58942,-33.9374,241.9358,8.383392,-11.19668,21.2388, 
237.8,-114.1481,-77.86284,154.6727,9.709896,-59.0671,27.79403, 
237.9,-134.5803,-12.47365,167.0434,3.548818,-52.1879,12.25127, 
238,-147.5543,-3.6112,180.8308,2.046158,-54.1803,12.58256, 
238.1,-80.98392,-11.91171,191.8155,4.960155,-31.41287,17.84203, 
238.2,30.64619,33.53686,128.388,3.811831,-15.71934,21.52393, 
238.3,36.31073,71.40952,172.1211,-4.681566,-20.09229,5.837932, 
238.4,23.44457,47.33738,213.4285,-1.075151,-14.33622,2.389318, 
238.5,-57.3442,35.48089,259.7394,0.613205,-20.36827,10.71073, 
238.6,-102.5901,37.61669,235.7671,0.823288,-28.0517,8.192315, 
238.7,-105.5045,-4.140263,188.4787,5.559036,-27.98387,20.78438, 
238.8,-51.89409,13.56544,200.1795,4.012238,-22.32698,15.74837, 
238.9,-45.72733,1.513162,208.8193,5.160429,-21.07628,15.84699, 
239,-61.3181,10.49799,216.1298,3.587405,-19.23013,14.70149, 
239.1,-54.02203,7.489987,216.3342,3.563856,-16.3656,17.02385, 
239.2,-54.30199,11.38161,210.4532,3.743679,-17.19513,16.004, 
239.3,-55.45263,25.11021,204.4993,2.743959,-19.93201,13.42526, 
239.4,-75.13653,22.23816,196.6783,2.802272,-23.89958,12.83411, 
239.5,-75.95724,13.39388,201.1883,3.472097,-25.85946,12.3197, 
239.6,-45.42651,24.01461,204.214,2.426729,-19.10694,8.422429, 
239.7,142.1814,37.7323,184.7849,0.488089,-0.654614,4.048495, 
239.8,-57.79522,-46.9565,106.949,21.13769,-49.06898,30.75211, 
239.9,-86.63735,-131.6199,126.3744,28.92491,-56.06426,64.3838, 
240,-49.34443,309.0246,175.9071,-27.97242,-17.93141,-53.66826, 
240.1,-118.0141,79.7068,237.5636,-5.644373,-44.67504,16.21168, 
240.2,-103.5553,-55.4481,182.6129,6.901133,-42.55095,27.75508, 
240.3,-90.76102,4.3196,158.9263,3.055038,-44.48777,11.58084, 
240.4,-115.3348,-59.47641,162.248,13.36077,-50.82323,19.87164, 
240.5,-146.3329,-76.49174,136.4707,16.87959,-56.92869,31.49472, 
240.6,-138.9776,-19.16458,191.3643,8.516044,-42.44722,12.31435, 
240.7,-78.41248,21.45967,260.7866,-0.759135,-31.29599,2.745983, 
240.8,-32.13954,-18.85234,304.7243,4.71662,-9.289556,8.698897, 
240.9,-38.83295,8.507988,293.9335,1.483422,-14.74927,5.802865, 
241,-69.74189,4.543962,252.0175,2.460927,-21.46874,9.245145, 
241.1,-92.87365,12.37628,253.2606,2.447847,-23.67195,8.987142, 
241.2,-109.1936,29.92095,249.4693,0.958134,-28.79559,7.183647, 
241.3,-118.1061,62.53772,220.3881,-1.484051,-33.36505,4.475942, 
241.4,-88.39382,79.53609,227.0699,-3.883362,-24.92261,4.673369, 
241.5,42.75256,42.76239,312.7408,0.72873,-6.911533,6.884513, 
241.6,-53.6395,10.31032,312.2592,6.546369,-15.46742,10.50977, 
241.7,-113.6767,9.82855,292.6798,6.346519,-23.53632,10.61154, 
241.8,-225.4554,23.02441,245.4694,6.536712,-38.28355,10.47136, 
241.9,-140.2544,21.33052,269.9494,7.29433,-25.27329,13.12403, 
242,-130.1649,15.9126,280.2521,7.978918,-25.47706,11.30117, 
242.1,-257.4467,10.52469,239.9578,6.281384,-41.15277,10.70146, 
242.2,-147.618,2.8992,288.072,4.269357,-30.44899,8.507775, 
242.3,-103.675,8.563212,294.0701,3.582403,-28.54308,5.477814, 
242.4,-38.52294,24.36683,262.9113,1.875357,-29.47486,4.484251, 
242.5,-90.44241,24.03371,261.7914,0.634414,-32.49167,7.142207, 
242.6,-82.08265,14.10135,280.0331,2.029913,-20.56905,7.958915, 
242.7,-33.23272,-4.778687,303.3835,3.478635,-8.393429,11.11708, 
242.8,-52.5104,11.23623,237.5191,1.687455,-19.88652,11.51225, 
242.9,-62.2782,17.2152,212.1528,1.030235,-27.18349,8.45426, 
243,-69.13773,9.8039,208.3426,2.542526,-29.03645,9.512727, 
243.1,-68.65206,12.81665,210.2439,1.68806,-27.99786,9.851506, 
243.2,-67.64206,10.89056,210.8533,2.367054,-27.90448,10.04551, 
243.3,-68.45595,11.93176,208.7116,2.021026,-28.54623,9.765358, 
243.4,-66.58987,12.67758,208.4601,2.093549,-28.05818,9.463874, 
243.5,-66.61562,13.45251,207.8921,1.760872,-28.25518,9.857849, 
243.6,-42.19809,31.1667,155.151,-0.057842,-28.74606,9.072549, 
243.7,-28.34834,34.06089,142.2929,-0.419027,-24.95405,8.803012, 
243.8,-46.52588,27.17449,150.4209,0.923237,-28.10455,9.876592, 
243.9,-80.87234,13.55595,243.021,3.022553,-24.51542,8.575176, 
244,-102.2705,7.620575,276.0121,4.026178,-25.73722,7.248571, 
244.1,-101.2382,4.7361,264.7412,4.432455,-25.87613,10.25864, 
244.2,-54.24196,7.277225,231.1351,3.717594,-22.22414,10.55828, 
244.3,-46.41771,23.96444,207.0527,1.866796,-22.85635,8.544018, 
244.4,-62.5155,13.11824,206.3661,3.439793,-24.27944,8.251202, 
244.5,-67.89655,7.489188,206.6009,4.249546,-24.28664,10.47998, 
244.6,-66.72546,13.25129,207.2845,2.942425,-24.4053,10.59977, 
244.7,-63.53444,11.73985,205.1135,3.144087,-26.28494,11.15672, 
244.8,-67.1071,23.51772,193.6833,1.546203,-28.65789,10.66745, 
244.9,-58.92622,22.74637,203.9653,1.210007,-23.90671,12.42075, 
245,-66.89314,14.27124,205.1496,2.328775,-26.02813,11.89765, 
245.1,-68.01966,17.16871,205.123,2.247682,-25.74671,12.71728, 
245.2,-64.34541,18.88111,202.2293,2.304786,-26.03308,11.99234, 
245.3,-66.89413,18.90779,203.2067,1.878829,-25.93282,11.96907, 
245.4,-71.00654,21.73051,207.1177,1.603584,-23.18181,11.5654, 
245.5,-72.93365,18.16361,197.393,1.793389,-26.41153,10.61846, 
245.6,-61.80584,28.83236,204.6389,0.676038,-23.27069,8.181388, 
245.7,-64.25912,19.35494,202.5368,1.640122,-26.01635,10.57725, 
245.8,-50.3702,14.2481,204.0585,2.128933,-24.5636,12.18871, 
245.9,-95.79545,16.95535,232.6864,1.309207,-19.17177,5.005079, 
246,-48.11165,-189.24,124.4521,159.7042,-21.78768,75.06258, 
246.1,37.61742,82.80305,334.0616,17.11304,-2.341145,32.40036, 
246.2,-206.4854,-176.8608,211.8912,20.9003,-49.73123,47.74339, 
246.3,-102.5189,56.33426,210.339,0.400178,-33.18594,-12.60694, 
246.4,-69.28245,58.32231,180.8962,-0.465342,-41.62429,-1.534752, 
246.5,-101.3614,-0.5551875,159.1564,6.210003,-51.83928,17.4802, 
246.6,-169.4013,-28.00842,147.0466,9.158944,-61.06265,16.62184, 
246.7,-152.4718,-20.20918,177.2107,7.713303,-54.29732,15.55419, 
246.8,-106.2709,-7.117037,164.7593,4.755727,-56.1152,11.62735, 
246.9,43.28896,-11.38565,249.0009,10.32542,-3.777057,11.71168, 
247,27.17555,41.14698,169.9554,-0.793851,-14.36211,9.32703, 
247.1,33.02734,41.40369,207.2427,0.522017,-14.92358,12.50274, 
247.2,-16.68121,44.35495,236.0827,0.314064,-15.82498,11.01925, 
247.3,-93.08188,70.12375,225.2834,-2.271605,-26.44708,7.313611, 
247.4,-124.5972,33.8277,195.4914,0.787069,-33.85389,8.880799, 
247.5,-86.6925,20.69274,200.7446,1.585846,-26.70292,11.65977, 
247.6,-42.97755,17.81473,218.5748,1.956632,-21.21805,11.66498, 
247.7,-71.00701,23.30879,204.9415,1.640162,-25.66394,10.93456, 
247.8,-66.42902,23.3882,207.0975,2.762414,-25.59855,12.52499, 
247.9,-65.05573,17.52012,207.179,2.820491,-23.57309,12.10951, 
248,-63.07726,17.80175,197.5068,2.985323,-25.29244,12.43318, 
248.1,-59.03057,34.77908,211.7471,0.804407,-19.88918,9.060717, 
248.2,-90.27905,16.54243,193.8991,2.692739,-26.88448,13.2052, 
248.3,-61.2996,26.7113,208.4052,1.988014,-24.52115,11.453, 
248.4,-44.43461,26.59869,199.5707,2.146031,-25.9039,10.54632, 
248.5,-172.0654,2.574388,166.105,-1.934611,-65.36031,16.91873, 
248.6,-294.3342,-154.4509,124.218,51.44777,-68.71841,81.65018, 
248.7,-98.6454,65.32934,183.4858,-7.671244,-32.65001,-7.591443, 
248.8,-28.82286,111.4131,148.9433,-5.690873,-40.33631,-6.81371, 
248.9,-73.60928,-3.965612,127.5016,5.84105,-59.33241,20.70936, 
249,-61.62716,-9.197537,156.5074,6.302718,-47.12395,20.949, 
249.1,-155.9989,-37.52746,141.2727,11.74568,-65.09557,19.27835, 
249.2,-138.7206,-40.70496,164.2003,12.05173,-58.7235,18.40413, 
249.3,-158.4369,-54.70886,191.1958,14.73477,-53.82293,22.07856, 
249.4,13.67113,3.760225,136.9178,2.318708,-31.23002,9.06826, 
249.5,-68.29388,5.565875,269.5128,0.327901,-15.56218,9.526723, 
249.6,-30.21888,-23.66204,304.9316,6.9845,-15.51995,14.66106, 
249.7,-63.34551,0.1100375,269.252,3.949823,-19.0509,11.59332, 
249.8,-91.68752,21.29614,237.7968,1.884686,-27.87537,8.134602, 
249.9,-106.4201,36.75456,243.6195,1.180535,-28.24776,6.068136, 
250,-121.4838,66.19901,206.8495,-2.067355,-32.31126,4.910761, 
250.1,-92.59612,81.56608,226.1984,-3.884775,-26.82674,4.485847, 
250.2,38.98717,45.54505,312.4165,0.923732,-7.425898,6.887376, 
250.3,-58.05862,16.25616,313.0901,5.484126,-17.07048,10.29978, 
250.4,-110.3016,9.229275,291.3667,6.899522,-22.28062,10.78748, 
250.5,-232.0634,19.87365,248.8504,7.724729,-37.57661,10.61449, 
250.6,-141.5702,20.73999,268.8683,7.616974,-24.58455,13.84577, 
250.7,-127.658,18.08235,283.9229,8.033757,-24.50838,11.46967, 
250.8,-254.9136,14.62601,237.6214,5.755239,-40.69924,11.51906, 
250.9,-158.9241,3.722725,284.2141,4.357442,-30.59472,9.920982, 
251,-111.5332,9.297837,295.0144,4.253685,-28.13042,6.246522, 
251.1,-42.88837,28.33287,266.0946,1.240556,-29.72935,4.458129, 
251.2,-96.21469,26.39084,263.5379,0.736663,-32.06739,6.618989, 
251.3,-88.6254,19.93491,279.8319,1.288353,-21.85401,7.447718, 
251.4,-36.13329,-0.7069875,303.4761,3.430871,-8.610264,10.61752, 
251.5,-53.03429,12.59999,236.9299,1.656091,-19.3044,11.7099, 
251.6,-64.59666,20.39346,211.6644,0.885192,-27.19876,8.588684, 
251.7,-72.30314,11.75311,207.918,2.572575,-29.29869,9.620574, 
251.8,-71.61775,15.08006,209.7561,1.739005,-28.20262,9.984348, 
251.9,-70.1381,13.57985,209.5851,2.258712,-28.03012,10.16953, 
252,-70.52721,14.26653,208.4594,2.054934,-28.61514,9.841924, 
252.1,-69.03364,14.60129,208.4916,2.078723,-28.239,9.698743, 
252.2,-68.5606,14.83873,209.1296,1.846704,-28.11068,9.893794, 
252.3,-69.13495,14.16139,208.712,2.08389,-27.99474,9.907214, 
252.4,-70.24649,14.04065,209.5079,2.181179,-28.3646,9.813068, 
252.5,-69.44904,14.1358,209.1636,2.106486,-27.9394,10.10581, 
252.6,-70.06639,14.19829,208.9748,2.057387,-28.26514,9.890111, 
252.7,-70.02103,14.36746,209.0143,2.048851,-28.19494,9.822162, 
252.8,-68.96965,14.36125,208.9612,2.074941,-28.12279,10.05264, 
252.9,-69.1786,14.61479,209.4507,2.1077,-28.15353,9.834989, 
253,-69.22629,14.5329,208.6291,2.154501,-28.1996,9.936062, 
253.1,-68.95434,14.72035,209.4746,2.022393,-28.05407,9.957086, 
253.2,-69.20494,15.14971,208.3467,2.074513,-28.17885,9.975674, 
253.3,-58.46161,34.16915,154.9122,-0.120962,-30.40039,8.66928, 
253.4,-50.65461,34.35717,127.81,-0.451248,-30.06751,9.814293, 
253.5,-58.89276,17.24826,155.5327,2.797783,-29.52891,10.24555, 
253.6,-77.979,13.83569,247.6332,3.474555,-23.75644,8.32816, 
253.7,-86.93938,8.91175,275.3149,4.126544,-23.40027,8.555691, 
253.8,-73.61765,13.36315,274.0668,3.616901,-21.38913,9.429005, 
253.9,-54.0851,5.046537,223.2126,4.339281,-23.92875,10.8138, 
254,-51.48579,20.52682,209.2192,2.472011,-23.50249,10.16035, 
254.1,-61.9441,17.96509,210.0525,3.009586,-25.10395,8.062395, 
254.2,-69.23771,17.54675,212.4344,3.161083,-25.7619,10.69619, 
254.3,-70.22167,15.18394,207.9018,3.116469,-26.55757,10.74705, 
254.4,-68.86491,14.64495,206.1501,2.95865,-25.73112,10.72955, 
254.5,-70.04623,12.70421,205.8472,2.731748,-26.40443,10.82368, 
254.6,-67.60816,21.57316,211.3318,1.554256,-24.88191,10.66131, 
254.7,-68.8814,10.68713,205.2312,2.708441,-25.75312,10.88154, 
254.8,-70.06624,21.37169,209.9933,1.872416,-25.14823,10.84348, 
254.9,-67.28552,15.42349,201.2642,2.474805,-25.65469,12.01262, 
255,-64.67452,21.33675,207.2424,1.535684,-25.78441,11.89019, 
255.1,-66.44261,25.50076,208.2596,0.771954,-25.23332,11.57208, 
255.2,-64.55815,18.67654,199.1339,1.467442,-26.3876,12.38591, 
255.3,-65.84854,9.387262,202.8668,2.592771,-25.17276,12.80267, 
255.4,-63.17395,-1.969213,206.9974,3.884189,-25.62114,17.25115, 
255.5,-50.00105,13.2209,211.2195,2.341728,-23.33661,17.3951, 
255.6,-45.9416,-50.19155,174.6026,10.6434,-28.94766,28.14748, 
255.7,19.88045,-172.5478,-7.42,105.4588,-69.42596,58.70311, 
255.8,-61.66684,-65.79047,351.1757,13.21698,7.932193,38.55318, 
255.9,-57.25635,-104.0681,137.8657,14.08772,-61.23619,56.3185, 
256,-86.89922,50.1429,174.974,-0.824111,-34.65176,-4.637683, 
256.1,-52.13995,53.32204,170.6629,-1.387359,-37.28799,3.346513, 
256.2,-101.5237,-13.94298,188.7311,6.194954,-39.63315,20.7056, 
256.3,-153.3925,-10.06131,195.5467,5.428015,-44.41826,12.2483, 
256.4,-162.29,-12.03184,203.5995,4.841,-46.35798,14.57748, 
256.5,-123.9496,-2.119262,191.9968,2.908682,-37.89949,10.94005, 
256.6,140.3509,-54.63892,123.7088,2.237112,-23.41315,8.973878, 
256.7,50.93768,32.49878,152.3067,-1.67347,-17.16929,12.01212, 
256.8,36.00096,50.09889,210.2389,-1.4156,-12.96362,12.23072, 
256.9,-33.04164,45.924,239.0583,-0.144159,-19.00525,10.90808, 
257,-96.6717,62.45844,239.9421,-1.858775,-24.07157,5.16122, 
257.1,-127.6808,28.72589,192.3357,1.10867,-32.86812,7.47458, 
257.2,-45.54573,-8.404975,203.8593,4.578864,-23.10967,22.93567, 
257.3,-27.36659,7.744762,208.7744,1.901346,-18.69944,17.83399, 
257.4,-54.88995,9.498225,212.4613,1.513479,-20.5484,19.46262, 
257.5,-60.65714,-6.35995,203.1749,4.805487,-23.31007,20.42947, 
257.6,-57.96065,16.31331,199.0852,2.709603,-24.25784,10.92995, 
257.7,-65.95683,24.00026,197.4409,1.501812,-25.83202,11.22333, 
257.8,-93.2193,13.08104,200.9291,1.982048,-28.02099,14.56252, 
257.9,-87.61734,20.21812,198.0395,0.936327,-28.12237,10.79313, 
258,-56.29366,26.39741,213.338,0.232542,-23.09633,10.68407, 
258.1,33.1828,-68.36981,236.6797,7.147968,-12.75265,11.04395, 
258.2,116.5037,-69.52765,121.0061,0.12344,-52.7067,36.35703, 
258.3,-446.3495,-40.56536,331.8895,66.80634,-91.10806,91.99406, 
258.4,2.64245,205.5782,172.5246,-17.75247,-36.15023,-42.16982, 
258.5,49.84221,-23.31392,203.6977,5.242373,-11.27694,11.53059, 
258.6,-70.08069,-43.00895,144.022,7.915062,-49.1197,31.88655, 
258.7,-104.4311,-17.63151,196.6282,6.2147,-38.55278,23.72507, 
258.8,-135.4397,-38.83757,188.4386,8.863211,-47.67829,20.43026, 
258.9,-127.5586,-61.71419,193.8557,12.22612,-44.49089,24.76444, 
259,-148.2682,-54.7195,158.6971,14.82269,-63.91595,26.96161, 
259.1,16.62304,64.49564,210.9084,-7.36332,-27.78576,14.13188, 
259.2,27.19044,19.1676,270.9224,-0.668367,-7.336765,7.738242, 
259.3,3.639488,-9.402887,285.8827,4.440103,-7.121504,14.56056, 
259.4,-46.82969,3.30795,230.7127,3.435194,-21.60871,15.48692, 
259.5,-89.14503,23.4221,228.9423,1.776649,-24.05203,7.646761, 
259.6,-119.1668,23.04706,235.4518,3.161823,-29.21074,7.48421, 
259.7,-137.3764,66.40202,230.0185,-0.942337,-33.05849,5.712992, 
259.8,-90.525,71.81965,239.6378,-3.229555,-24.77601,6.742594, 
259.9,42.63181,37.37436,325.2622,1.647501,-5.239088,6.824131, 
260,-69.71379,14.66572,304.7176,6.211096,-17.28413,10.81553, 
260.1,-134.6835,13.29583,285.5591,6.597468,-24.94884,10.71868, 
260.2,-246.4815,20.95313,246.8178,7.329119,-39.19542,10.46287, 
260.3,-140.4095,23.56644,276.5527,7.235658,-25.28654,11.11244, 
260.4,-154.9828,19.76161,272.2506,7.499041,-28.30256,11.64971, 
260.5,-269.6573,15.19185,236.0915,5.034362,-42.92376,12.08587, 
260.6,-141.025,10.3455,294.0178,3.709151,-28.03266,8.329398, 
260.7,-93.03223,13.87616,301.8543,3.090282,-25.16992,5.061305, 
260.8,-34.99133,23.95865,265.3248,1.60281,-29.27525,5.777467, 
260.9,-97.98387,24.02285,256.772,1.085551,-32.71542,8.708568, 
261,-84.3544,11.76507,279.7911,2.409995,-21.33276,9.071716, 
261.1,-36.30302,-4.447437,303.3422,3.537955,-8.332931,11.75533, 
261.2,-55.98524,11.17659,236.575,1.659136,-19.64637,11.47682, 
261.3,-65.07311,16.95701,213.2832,1.199834,-27.11051,8.931894, 
261.4,-71.37301,10.1471,209.6968,2.566936,-28.95112,9.740514, 
261.5,-71.20651,12.97367,210.8527,1.827783,-27.9671,10.14327, 
261.6,-70.16608,11.93516,211.3215,2.261251,-27.81231,10.29862, 
261.7,-71.26136,12.30379,210.0607,2.034875,-28.45998,10.04857, 
261.8,-69.4494,13.60754,209.721,2.029238,-28.06656,9.708028, 
261.9,-69.21664,12.91471,210.1355,1.858369,-28.15459,10.08511, 
262,-69.1566,13.4522,210.0554,2.075905,-27.93228,9.992186, 
262.1,-70.81238,12.41798,210.3737,2.175753,-28.41183,9.859883, 
262.2,-69.40163,12.84889,209.7099,2.145556,-27.86079,10.22595, 
262.3,-57.84946,28.1072,174.4498,0.461925,-29.60761,8.995017, 
262.4,-40.93877,38.8981,134.5365,-0.900901,-29.98454,9.01978, 
262.5,-43.62131,21.03068,125.6015,1.263796,-29.60965,10.87687, 
262.6,-44.61444,19.61165,170.3961,2.66079,-24.04568,9.414989, 
262.7,-79.21106,14.91725,247.5579,3.488399,-22.61705,9.685008, 
262.8,-99.10266,14.91908,269.2991,4.194642,-24.20846,7.605306, 
262.9,-95.98955,11.92715,285.4158,4.21717,-21.13988,9.075756, 
263,-69.29585,10.26367,246.6794,3.882691,-23.23215,10.035, 
263.1,-52.12121,26.38515,203.2903,2.521279,-22.35002,8.394366, 
263.2,-54.76707,14.73732,202.0171,3.656569,-23.3559,11.39741, 
263.3,-71.60597,16.6,205.0116,4.00522,-24.95977,10.7424, 
263.4,-65.12263,18.38561,203.4817,3.550232,-24.56375,10.39657, 
263.5,-69.0686,12.24991,201.8238,3.96759,-25.48162,10.83348, 
263.6,-65.39217,14.32315,205.6296,3.245544,-24.81931,10.8576, 
263.7,-68.76829,15.45465,199.866,2.861441,-25.79662,10.84939, 
263.8,-69.9856,23.17825,206.3098,1.757785,-24.61746,10.80368, 
263.9,-70.3894,12.4028,204.1813,2.99947,-25.00505,11.5673, 
264,-70.00851,21.00204,205.2346,2.351443,-24.55149,11.5852, 
264.1,-72.68572,11.86525,205.8079,3.406861,-24.96095,11.97589, 
