Time,Fx,Fy,Fz,Tx,Ty,Tz
38.5,-61.35933,11.80029,206.8255,2.648087,-24.76549,10.55113
38.6,-60.98285,17.54634,201.2108,2.353132,-25.54237,9.85236
38.7,-58.24562,16.26849,203.6308,2.602092,-24.31673,11.05465
38.8,-59.97218,16.0164,203.4609,2.617024,-24.0401,11.32127
38.9,-61.98755,19.21705,196.9962,2.262157,-26.31689,11.13559
39,-64.92369,18.28613,204.7446,2.233638,-23.7371,10.31071
39.1,-73.761,19.14532,208.3707,1.79815,-24.32626,10.43029
39.2,-64.51498,11.07796,199.9803,2.612118,-25.14595,10.57829
39.3,-58.10025,21.52316,204.4765,1.603452,-24.103,10.53948
39.4,-52.87599,10.5355,198.624,2.895763,-24.26967,12.04263
39.5,-81.22457,38.4228,174.6171,7.377034,-25.40813,9.08252
39.6,-45.51022,-338.9276,176.0724,120.0269,9.057262,90.47691
39.7,-106.9929,267.931,-31.17057,-18.92142,-112.5535,-27.39023
39.8,22.4024,-13.21416,229.2909,10.36127,-7.474395,14.38596
39.9,-72.67686,-78.2135,177.3682,13.22775,-38.88099,32.56054
40,-55.05871,17.90142,183.0898,2.046125,-35.78295,9.869404
40.1,-96.72507,9.731788,185.2189,2.729622,-38.05352,12.80714
40.2,-162.9265,-25.59158,188.6937,7.554214,-48.46034,21.13266
40.3,-154.7205,-37.53862,187.8798,7.899593,-49.65328,21.26288
40.4,-101.0598,-6.760938,146.5523,5.056805,-53.61623,14.33008
40.5,11.41479,-42.65619,266.8203,2.239403,-1.830444,10.51464
40.6,8.052012,12.81293,144.3245,-1.079387,-25.79171,7.528577
40.7,29.15086,2.626875,222.3439,4.632264,-11.06972,13.02015
40.8,-30.83765,41.76436,236.3803,1.344691,-17.02775,9.877483
40.9,-81.83234,74.21732,228.2186,-3.191562,-23.10144,2.161696
41,-115.922,29.12252,191.595,1.417503,-31.72057,6.345367
41.1,-80.5453,9.521962,202.83,2.683227,-27.04622,10.05728
41.2,-40.5544,15.51332,211.8043,1.541867,-20.76443,11.41454
41.3,-68.04973,15.28954,205.7622,2.408553,-25.65223,9.835938
41.4,-68.52351,14.85423,206.6461,3.664869,-25.08417,10.42711
41.5,-62.59405,9.131812,199.8054,3.605588,-24.1849,10.82717
41.6,-65.89314,13.08804,209.7717,3.211447,-23.39312,11.46443
41.7,-71.64901,21.40799,205.2175,2.113493,-23.89909,10.42531
41.8,-79.39617,14.30723,208.3313,2.475896,-27.30763,9.812463
41.9,-57.53209,6.559612,202.2519,3.444233,-23.50267,9.785788
42,46.39426,32.23592,184.9465,4.121862,-0.347476,13.80494
42.1,-53.43585,7.4554,102.9961,-0.929342,-63.54074,13.91874
42.2,-110.1521,-114.9341,197.7638,39.39568,-54.74341,50.05318
42.3,-258.9984,92.80725,160.0798,-5.940943,-54.54995,-6.114211
42.4,-45.61713,30.00894,221.7762,1.658996,-20.15159,-4.199846
42.5,-81.31203,-19.35825,156.6118,6.131387,-48.04452,17.32007
42.6,-69.38381,-13.14134,176.0634,5.394868,-39.51365,20.62792
42.7,-117.1758,-46.07231,169.2457,10.16588,-45.17116,18.48454
42.8,-115.9122,-51.2538,174.8385,11.43559,-47.61039,22.63338
42.9,-139.4538,-53.70064,161.9952,14.07889,-56.63882,22.20708
43,104.4922,58.73601,346.584,-9.96343,10.51781,10.72276
43.1,-46.81381,11.27903,285.7603,5.639834,-20.34845,10.34256
43.2,-33.79023,12.98757,328.5276,3.13711,-7.125769,10.4475
43.3,-38.52998,11.83033,288.909,3.130949,-12.99799,8.60814
43.4,-107.8804,38.07981,183.5025,0.413385,-35.62694,5.995891
43.5,-143.0729,55.98255,169.1446,-1.256648,-38.76518,3.430483
43.6,15.51591,48.72692,239.3405,0.066781,-18.70859,5.97459
43.7,76.50838,9.721038,324.4499,8.632777,-3.258042,9.441454
43.8,-217.0747,32.42579,235.1002,5.044473,-35.89064,9.594624
43.9,-289.2689,23.16282,212.3887,5.782877,-49.77186,4.9632
44,-67.4037,26.84061,297.4225,6.644568,-15.96351,8.821528
44.1,-339.5026,16.08587,195.4195,6.170163,-48.27862,13.0185
44.2,-161.6692,21.36127,273.0584,0.933211,-33.33825,10.12547
44.3,23.37626,9.573638,291.4561,4.175165,-25.64553,1.367225
44.4,-77.04609,29.26872,275.4442,1.563639,-28.19931,2.69353
44.5,-95.75623,17.75878,269.0392,0.452856,-25.35825,6.388197
44.6,-33.49638,-9.169675,312.2291,4.439687,-4.878013,10.82147
44.7,-49.65142,5.760787,238.391,2.819933,-19.52759,9.682349
44.8,-61.27069,19.21396,214.3808,0.695367,-27.14825,6.761167
44.9,-64.42749,5.703825,206.6683,3.200963,-27.87431,9.8887
45,-67.18035,10.98028,211.6163,2.247073,-27.86812,8.572846
45.1,-64.70295,9.553275,208.2035,2.644355,-27.27315,9.485491
45.2,-64.95573,10.43226,207.8723,2.500045,-27.966,8.891
45.3,-64.70021,11.2505,207.6252,2.312495,-27.87326,8.769332
45.4,-64.68225,10.82969,207.38,2.365769,-27.69064,9.047388
45.5,-65.55484,10.78792,207.7192,2.380818,-27.91348,8.95278
45.6,-65.6375,10.47888,207.5639,2.596062,-27.85636,8.998091
45.7,-65.26958,10.64591,207.9243,2.487081,-27.83326,9.117575
45.8,-65.03479,10.9296,207.7096,2.429592,-27.63096,8.97995
45.9,-65.63048,10.77894,207.6932,2.449169,-28.04448,8.895651
46,-64.51893,11.28171,206.9771,2.403764,-27.47157,9.043544
46.1,-65.32654,10.8108,207.1857,2.540357,-28.04167,8.90141
46.2,-65.55322,11.08565,206.4231,2.483935,-27.80544,8.99982
46.3,-65.12428,10.93056,206.6454,2.456776,-27.92257,8.91737
46.4,-65.35469,11.3998,206.5287,2.335527,-27.86268,8.953288
46.5,-65.5056,11.09106,207.2005,2.523569,-27.88137,8.890132
46.6,-65.26965,11.08529,206.6323,2.465008,-27.77521,9.006237
46.7,-65.22621,10.99434,206.6921,2.552126,-27.77117,8.976634
46.8,-65.30521,11.06794,207.1835,2.461309,-27.89119,8.942815
46.9,-65.23197,11.1698,207.1667,2.465014,-27.67651,8.969946
47,-65.21808,11.09955,206.9727,2.467941,-27.81299,8.953365
47.1,-65.16204,10.8585,207.099,2.550933,-27.66058,9.044945
47.2,-65.4876,11.00208,207.176,2.533062,-27.86574,9.026139
47.3,-64.54781,11.12324,206.51,2.472459,-27.74105,9.005386
47.4,-64.8515,10.88911,207.2896,2.49928,-27.76251,8.99607
47.5,-64.7018,10.91265,206.9049,2.508106,-27.60518,9.077898
47.6,-64.87377,10.74889,208.015,2.561911,-27.71988,8.994466
47.7,-64.91605,11.08978,207.0979,2.490473,-27.60624,9.07725
47.8,-65.46659,11.05328,207.4307,2.511586,-27.72752,9.022875
47.9,-64.89374,11.41687,206.8677,2.459723,-27.68192,9.054577
48,-65.02716,10.96116,207.1281,2.574349,-27.70671,8.980261
48.1,-65.13951,11.2505,206.6274,2.49008,-27.72387,9.06388
48.2,-65.19672,11.01313,206.7334,2.554132,-27.70385,8.975712
48.3,-65.29535,10.88386,207.5781,2.503182,-27.73274,9.055239
48.4,-64.98976,10.97046,207.4987,2.541599,-27.63833,9.029486
48.5,-65.03634,11.11767,207.0857,2.526575,-27.6393,9.017889
48.6,-64.75995,11.32406,206.8477,2.525891,-27.61918,9.02913
48.7,-65.23754,11.20541,207.0993,2.535652,-27.69286,8.974594
48.8,-64.9981,10.98984,206.9503,2.524675,-27.68269,9.057592
48.9,-65.1834,11.16495,206.9816,2.509834,-27.74271,8.9367
49,-64.56953,11.28644,207.0956,2.529455,-27.60069,9.060938
49.1,-64.83466,10.9503,207.6682,2.579491,-27.61288,9.028419
49.2,-65.00935,11.2762,207.3085,2.503935,-27.47251,9.053214
49.3,-64.79245,11.15235,207.7505,2.516412,-27.56474,9.052092
49.4,-64.73389,11.15518,207.7641,2.52799,-27.57522,9.061223
49.5,-65.1676,11.27634,206.7917,2.537581,-27.67745,9.024302
49.6,-64.96942,11.09527,206.9883,2.543001,-27.63567,9.109258
49.7,-64.85442,10.93874,207.2421,2.565161,-27.6013,9.016667
49.8,-64.8273,11.08176,207.199,2.528163,-27.64522,9.080585
49.9,-65.08717,11.27056,207.6195,2.536717,-27.54237,9.019613
50,-64.50362,11.14636,207.1889,2.511844,-27.62168,9.119971
50.1,-64.70445,11.23915,207.6318,2.540357,-27.56773,9.033673
50.2,-64.88359,10.84369,207.007,2.578538,-27.67091,9.118044
50.3,-64.57479,11.33735,206.9754,2.530163,-27.65267,9.047732
50.4,-64.73328,11.33324,206.7695,2.544779,-27.68917,9.040578
50.5,-64.67875,11.36869,206.744,2.489216,-27.59729,9.010902
50.6,-64.95996,11.26545,207.0931,2.520326,-27.52638,9.000143
50.7,-64.82478,11.04338,206.6886,2.562875,-27.48576,9.067223
50.8,-64.93,11.31022,207.1236,2.569899,-27.55349,8.986884
50.9,-64.54786,10.93408,207.175,2.558077,-27.51278,9.080579
51,-65.02303,11.10503,206.7811,2.549588,-27.57884,9.030339
51.1,-64.92957,11.09768,207.127,2.549335,-27.59812,9.108694
51.2,-65.09473,11.2267,206.7926,2.552991,-27.60904,9.032019
51.3,-64.62516,11.2453,206.9537,2.551612,-27.57101,9.058402
51.4,-64.81837,11.28152,207.3424,2.575188,-27.50479,9.078489
51.5,-64.589,11.21971,207.2888,2.561411,-27.53993,9.093859
51.6,-53.10643,19.16101,178.5042,1.802139,-29.02633,8.879622
51.7,-27.76666,35.72875,138.3166,-0.414458,-26.95773,8.645798
51.8,-25.08505,27.1716,130.7552,0.977083,-27.01508,9.774763
51.9,-39.55675,16.09705,169.2262,3.090892,-23.89655,8.350741
52,-86.62704,17.92444,250.2805,3.293829,-23.89981,7.570203
52.1,-98.90006,12.8266,270.2882,4.476716,-25.84527,5.948877
52.2,-103.477,8.260525,267.054,4.603727,-23.56472,8.726934
52.3,-56.08109,4.849575,228.2387,4.685689,-21.19099,9.588903
52.4,-40.51223,19.32417,200.1234,3.017504,-21.34535,8.569734
52.5,-55.7635,16.59855,198.7583,3.538689,-22.62085,9.824187
52.6,-65.69291,11.86302,196.1221,4.208457,-25.66236,9.836245
52.7,-62.89661,15.8185,206.7109,3.406052,-23.57733,9.83183
52.8,-60.59232,13.48765,197.7862,3.316646,-25.62736,9.822011
52.9,-63.12703,16.4872,205.0379,2.886187,-23.67402,9.370977
53,-63.6317,17.97896,206.9386,2.135995,-23.54012,10.13985
53.1,-64.4345,14.56625,206.1445,2.725062,-23.91218,10.44934
53.2,-59.6943,13.5564,204.9193,2.997515,-24.02463,10.55732
53.3,-55.19554,10.83788,198.7252,3.469793,-24.44168,11.4258
53.4,-59.57085,20.93348,203.2813,2.255149,-23.34361,10.59516
53.5,-65.91109,27.07975,199.4854,1.473894,-24.64884,10.87292
53.6,-67.50392,18.68511,213.5411,2.101489,-21.01593,10.39083
53.7,-69.12453,12.14727,211.7594,2.34913,-21.18892,12.5657
53.8,-64.27531,22.29131,203.4402,1.452034,-23.20056,11.25709
53.9,-52.4769,24.17592,196.8295,1.794663,-24.35568,11.03771
54,-145.4717,26.88119,283.367,2.843445,-25.91234,25.4307
54.1,-155.4702,-59.74384,166.8153,87.18492,-47.59645,22.66534
54.2,146.1012,70.90974,333.7164,50.96593,-0.048958,40.08025
54.3,-183.2192,-107.4819,249.3745,11.83538,-36.10804,63.19162
54.4,-71.69576,149.3732,176.1821,-11.81935,-44.54438,-23.86762
54.5,-78.11652,-5.1578,178.9203,5.781902,-42.96955,15.36269
54.6,-83.08665,-19.88976,182.8627,6.990517,-38.33247,20.27644
54.7,-160.9038,4.9209,162.6237,3.754164,-48.5647,12.84298
54.8,-121.5268,-11.97535,179.1468,3.630632,-46.62545,11.48727
54.9,-100.6221,9.255725,207.6005,2.750103,-37.1505,2.780425
55,574.7424,49.40253,217.4247,-11.29,-96.77444,-18.06425
55.1,-14.45416,-8.677575,156.0755,8.165638,-18.36325,11.00229
55.2,23.24631,6.973487,205.262,4.619975,-15.58831,10.78455
55.3,0.468375,50.57695,241.3024,0.092322,-14.36649,5.744333
55.4,-64.30479,79.21597,235.7601,-3.095816,-21.40362,5.562274
55.5,-105.066,38.38244,205.3724,1.019414,-28.8067,7.962574
55.6,-100.5986,-0.2714,196.5136,5.158655,-26.79282,13.95871
55.7,-49.74768,17.12346,202.3385,3.113412,-21.59604,9.968969
55.8,-57.24266,21.3525,201.0123,2.571763,-22.77753,9.91452
55.9,-63.30917,16.059,202.7587,3.706501,-25.22106,11.6385
56,-64.30888,15.77827,203.9675,3.436885,-23.65092,11.50371
56.1,-56.80872,13.31495,198.9366,4.044274,-22.0274,11.13205
56.2,-50.27462,20.01469,200.9831,3.612496,-19.6323,10.59024
56.3,-72.89055,17.48173,193.8143,3.672153,-24.19014,10.80811
56.4,-68.13927,16.43404,206.3987,4.294898,-22.11699,11.65366
56.5,-54.06881,22.40521,203.0551,3.328086,-21.86368,10.88821
56.6,-88.36465,31.84892,250.4953,0.962571,-7.7826,9.01298
56.7,-191.6569,97.43983,269.9336,36.06544,-61.26064,40.50649
56.8,67.24129,-121.646,128.3798,40.09934,-24.15351,38.7009
56.9,-223.3227,-48.24166,155.6058,13.50479,-60.22719,35.32426
57,-47.78171,72.959,155.9029,-2.965005,-37.81076,-3.205181
57.1,-63.14929,-12.56878,154.163,5.991669,-40.25375,20.6952
57.2,-89.66199,-59.48534,164.4904,12.22736,-43.19019,31.51218
57.3,-125.6363,-70.07546,176.0522,13.81818,-45.87547,28.93918
57.4,-124.6643,-75.9445,163.992,14.98461,-55.3591,29.99819
57.5,-97.32635,-19.11424,171.4059,10.32107,-51.18055,17.68498
57.6,-1.2667,-64.43928,242.6597,2.284323,-16.55602,12.40159
57.7,-27.88351,-21.54309,344.9024,6.186823,-7.278604,10.76495
57.8,-46.20126,-9.866762,295.2808,4.383312,-14.50499,10.90613
57.9,-73.38385,9.253162,248.2197,2.969018,-22.08869,10.1013
58,-108.1394,53.1742,189.3104,-1.181434,-32.16978,4.996106
58.1,-134.5016,74.41769,178.921,-4.355849,-36.38684,3.752
58.2,85.54813,60.51479,290.3034,-1.868854,-3.53093,4.357029
58.3,-15.15858,-3.438975,338.585,8.542653,-6.284677,11.45005
58.4,-272.8038,-2.846,232.7496,8.712146,-42.34396,13.31379
58.5,-192.8975,-0.2499125,259.6216,8.581134,-31.14086,10.32479
58.6,-139.2901,-2.17075,267.4339,10.90513,-22.56823,10.38772
58.7,-369.0408,12.83291,180.816,4.897514,-55.91768,13.71496
58.8,-106.1573,7.588375,296.5635,2.338853,-28.75289,7.237231
58.9,62.14058,23.02913,280.4767,2.868599,-23.21999,2.19789
59,-97.69118,24.63441,247.7655,1.45751,-31.9082,6.068924
59.1,-67.1732,20.61961,272.9543,-0.006279,-19.26225,9.968433
59.2,-13.68621,-10.13854,320.393,4.987739,-1.60053,11.52591
59.3,-62.76281,18.14569,224.2198,1.246221,-24.48869,7.142926
59.4,-64.93172,9.0605,204.7983,2.203579,-27.88767,9.747998
59.5,-65.46268,11.17177,206.7916,2.265165,-28.04102,7.371709
59.6,-65.29404,7.5987,205.972,2.527054,-27.95742,9.394882
59.7,-65.65318,9.672188,208.1349,2.502621,-27.43097,8.819542
59.8,-67.10041,8.151113,206.4483,2.77248,-28.23376,8.952496
59.9,-65.66778,9.902687,206.2276,2.311155,-27.8745,8.908335
60,-64.6061,10.03273,205.9408,2.406093,-27.64298,8.883489
60.1,-66.58305,10.24046,206.3572,2.282709,-28.0977,8.791811
60.2,-65.61094,9.70155,205.86,2.64564,-27.87449,8.90748
60.3,-66.045,10.38779,205.9309,2.313001,-27.95098,9.000201
60.4,-65.92125,9.804563,205.9308,2.555652,-27.91767,8.944972
60.5,-66.58909,10.37199,206.3843,2.322558,-28.10386,8.85965
60.6,-64.92311,9.867437,206.0117,2.471687,-27.60262,9.063266
60.7,-66.2258,9.980488,206.7375,2.486586,-28.06458,8.863931
60.8,-65.12299,10.24864,205.9077,2.514765,-27.65818,9.022008
60.9,-65.60973,9.91935,206.2856,2.451895,-27.90083,8.955476
61,-65.57268,10.26405,205.9593,2.417683,-27.83773,8.968848
61.1,-65.45978,9.820375,206.3273,2.499326,-27.97046,8.93443
61.2,-65.2084,9.72585,206.0546,2.485047,-27.76399,9.046006
61.3,-65.19944,9.3588,206.9477,2.603563,-27.87984,9.027446
61.4,-65.12388,10.07378,206.5401,2.416177,-27.63335,8.942138
61.5,-64.97903,9.613262,206.549,2.499624,-27.69021,9.053531
61.6,-65.48588,9.885612,206.2754,2.469233,-27.67928,8.916895
61.7,-64.9685,9.692375,206.6427,2.562698,-27.77645,8.979952
61.8,-65.28755,10.15204,206.3607,2.474145,-27.8103,8.979418
61.9,-65.46069,9.560087,206.2434,2.559783,-27.79445,9.021318
62,-36.28027,29.71006,165.8026,0.242297,-27.62759,7.047036
62.1,-15.20292,36.51296,141.8777,-0.399242,-23.308,7.679871
62.2,-14.92051,20.36913,147.3904,1.999549,-23.68757,9.399195
62.3,-74.3332,11.38307,213.0611,3.594296,-25.91547,10.53035
62.4,-109.9821,1.4725,267.9595,5.07675,-26.01726,9.61148
62.5,-110.285,-2.578063,272.1667,5.479654,-25.01795,9.546697
62.6,-67.07552,8.83975,237.2031,3.74683,-22.9048,9.510284
62.7,-44.06675,15.23987,207.6141,3.107671,-21.78359,8.687093
62.8,-55.24016,5.927312,206.2913,4.106663,-23.78776,11.12649
62.9,-64.4975,6.568275,202.3342,4.534563,-24.55463,9.738235
63,-62.47863,10.98185,199.1262,3.956818,-25.27593,9.787478
63.1,-58.87021,15.7458,206.1877,3.325854,-23.89419,10.55547
63.2,-65.23684,15.05717,206.5123,2.996382,-24.5567,10.80666
63.3,-66.99638,14.63373,206.194,2.806192,-25.01421,10.7698
63.4,-61.82093,12.71653,200.6176,3.010855,-24.96456,10.13426
63.5,-62.90141,10.8039,202.778,3.30609,-24.10591,10.49117
63.6,-61.41608,19.23154,204.9995,2.590148,-24.52373,11.32607
63.7,-64.24918,12.91115,201.8824,3.543192,-24.38826,11.69509
63.8,-60.71031,18.58,201.7066,2.824964,-24.62885,11.35008
63.9,-40.41899,10.00212,204.6483,3.749337,-17.75846,16.62728
64,-80.56062,14.88289,189.7971,3.155644,-27.72061,12.6007
64.1,-60.66557,10.7777,202.9481,3.632299,-23.43776,12.73463
64.2,-51.34421,16.40092,206.1214,3.376372,-22.33062,14.18445
64.3,64.73872,14.11365,209.7572,4.962265,1.79823,16.62198
64.4,-41.12783,27.64799,99.76469,44.21555,-70.57983,12.98728
64.5,14.18225,-85.35188,312.8431,63.66373,15.94238,74.68648
64.6,-133.071,-6.483825,116.8693,-3.690377,-60.78894,9.550088
64.7,-56.1553,11.00426,183.1032,4.89441,-34.18111,10.05561
64.8,-68.00358,-14.34891,193.0729,7.731769,-36.62658,22.21045
64.9,-62.63149,10.21262,178.1582,3.667299,-35.5053,10.53858
65,-124.5539,-21.64383,165.4298,6.573085,-51.57121,17.4245
65.1,-133.9006,-38.06249,172.7202,9.277351,-52.04679,23.67608
65.2,-137.0569,-30.74829,167.7278,8.889409,-57.2154,18.9657
65.3,-63.4497,33.84521,236.2264,0.41923,-18.88881,3.122751
65.4,-31.28104,77.1026,234.7374,-5.160605,-18.81169,10.74796
65.5,26.21379,46.92991,206.3907,-2.37617,-17.80556,4.759255
65.6,-31.69304,31.82519,199.7276,0.625091,-22.7972,5.641112
65.7,-78.11445,4.399425,204.4036,3.721159,-28.45047,8.899922
65.8,-68.12018,9.752687,204.7122,3.137219,-27.14056,9.239712
65.9,-61.74377,10.16072,206.5853,2.5616,-25.00538,9.361293
66,-66.57055,8.09265,209.7644,3.566186,-25.57073,9.009899
66.1,-67.67977,7.747175,205.1541,3.061524,-26.22826,9.088416
66.2,-65.589,8.385488,206.5584,3.3799,-25.637,9.449822
66.3,-65.85722,9.162975,204.9371,2.970773,-25.95847,9.062851
66.4,-68.48794,8.382775,203.2156,3.187332,-26.42466,9.111001
66.5,-67.62309,9.7891,205.7144,2.998488,-26.32851,8.769558
66.6,-64.10454,9.443288,207.0403,2.927378,-24.79197,9.218754
66.7,-66.91962,7.554862,203.5474,3.304223,-26.59799,8.887459
66.8,-67.48989,9.6945,201.8726,2.915947,-26.09953,8.795055
66.9,-66.97327,9.545612,205.8272,3.167937,-25.97171,8.879468
67,-66.95684,9.247087,205.6234,3.081144,-25.81776,9.424337
67.1,-66.57385,9.081887,205.7807,3.139465,-25.97823,9.080648
67.2,-66.59743,9.348988,205.0096,3.122798,-25.86846,9.209226
67.3,-66.67162,9.056112,204.8199,3.265877,-26.05274,9.138788
67.4,-67.22239,10.59051,205.044,3.020749,-26.17898,8.874142
67.5,-66.66463,8.655725,204.8118,3.244089,-26.05973,9.316413
67.6,-66.62541,9.091488,205.4245,3.094639,-25.93203,9.097139
67.7,-66.30424,9.3342,204.9837,3.148795,-25.86809,9.094875
67.8,-66.29768,5.671813,204.2944,3.407767,-26.49742,9.573273
67.9,-66.28824,9.419763,204.9725,3.129141,-26.04906,8.781205
68,-66.46794,8.624738,204.9332,3.18221,-26.09073,9.090803
68.1,-66.01345,8.931863,205.1553,3.139819,-25.80565,9.199312
68.2,-66.26725,9.148388,205.4039,3.149356,-25.83232,9.046373
68.3,-66.03725,8.974525,205.1418,3.2041,-25.80281,9.292278
68.4,-66.24221,8.934137,205.0348,3.220059,-25.87948,9.121717
68.5,-66.23148,8.9443,205.1602,3.153225,-25.8251,9.182234
68.6,-66.21395,8.7185,205.4798,3.215426,-25.98066,9.142358
68.7,-66.52644,8.8619,205.0927,3.143699,-25.80577,9.16059
68.8,-66.0491,8.813275,205.9657,3.120772,-26.00119,9.039452
68.9,-67.34702,10.10844,203.3224,3.137554,-26.17555,9.244429
69,-68.05367,10.13921,201.8536,3.11555,-26.69471,8.820526
69.1,-67.43779,10.25921,204.0182,3.034353,-26.17339,8.918984
69.2,-67.20304,9.033825,204.226,3.170541,-26.06875,9.251404
69.3,-66.82053,9.859675,205.6067,3.044925,-25.88882,9.11961
69.4,-66.38679,8.7386,204.2812,3.118074,-25.83911,9.122099
69.5,-66.64186,9.037188,205.0069,3.145019,-25.92107,9.162628
69.6,-66.40398,9.172875,205.2859,3.169275,-25.83092,9.213979
69.7,-66.63914,9.273712,205.1766,3.149998,-25.91727,9.107642
69.8,-66.58073,9.290688,204.7382,3.167192,-25.84645,9.173794
69.9,-66.61765,9.473763,204.8921,3.149458,-25.94912,9.150318
70,-66.66674,9.560625,204.7149,3.104605,-25.97614,9.17048
70.1,-65.59265,9.593275,207.1456,3.253843,-25.31541,9.15475
70.2,-65.50419,8.372825,205.7591,3.253071,-25.55362,9.525419
70.3,-65.94015,8.832012,205.7813,3.208163,-25.65533,9.108543
70.4,-65.88925,8.660313,205.6515,3.208594,-25.68734,9.232282
70.5,-66.3187,9.043625,205.0612,3.202828,-25.85014,9.200996
70.6,-66.06561,9.391275,205.1456,3.172024,-25.78713,9.177426
70.7,-66.59128,9.196663,204.9876,3.181726,-25.88235,9.205664
70.8,-66.903,9.264862,204.0976,3.154994,-26.03453,9.130627
70.9,-66.67722,9.606575,204.6835,3.079066,-25.89697,8.88023
71,-66.55984,8.430537,204.1465,3.217521,-25.92784,9.29536
71.1,-66.13998,9.502375,204.9975,3.105046,-25.74854,9.078654
71.2,-66.28164,9.162975,204.7271,3.149786,-25.85184,9.17767
71.3,-66.44633,9.154637,205.0329,3.184715,-25.77138,9.226681
71.4,-66.45041,9.519037,204.8629,3.141448,-25.85794,9.113376
71.5,-66.3533,9.0737,204.5927,3.148012,-25.89668,9.213866
71.6,-66.52864,9.390575,204.1843,3.130517,-25.9047,9.116222
71.7,-66.47215,10.11719,204.9721,3.15327,-25.59846,9.201889
71.8,-66.16346,9.144862,205.2323,3.137508,-25.77928,9.251833
71.9,-66.0194,9.218975,205.0542,3.153769,-25.82549,9.225529
72,-66.7583,9.374025,205.3175,3.169425,-25.88166,9.205781
72.1,-66.29269,9.332462,205.008,3.143569,-25.80614,9.166957
72.2,-66.57603,9.015013,204.7988,3.162401,-25.91132,9.20021
72.3,-66.37997,9.328338,204.7857,3.130259,-25.77913,9.173896
72.4,-66.645,9.342237,204.5488,3.138735,-25.85402,9.199771
72.5,-66.23786,9.563513,204.6479,3.105387,-25.88851,9.203168
72.6,-67.84138,9.537437,203.4639,3.23211,-26.13863,9.382006
72.7,-67.26643,10.45504,204.0739,3.029056,-25.88677,9.098067
72.8,-67.1604,9.7472,204.0183,3.085943,-26.02628,9.193852
72.9,-66.86505,10.85545,204.5598,3.137384,-25.82095,8.986824
73,-66.29686,9.228587,204.6497,3.149208,-25.77437,9.293817
73.1,-66.85842,9.5344,204.5357,3.11936,-25.90942,9.213582
73.2,-66.46936,9.652425,204.456,3.107362,-25.86959,9.17426
73.3,-66.87827,9.466562,204.1062,3.137352,-25.87849,9.193494
73.4,-66.55306,9.681212,204.4465,3.140017,-25.88202,9.191992
73.5,-65.38563,9.030313,206.3541,3.166418,-25.31248,9.19406
73.6,-66.04274,8.672612,206.0452,3.226376,-25.56481,9.452545
73.7,-66.49616,8.82315,205.0031,3.227853,-25.74001,9.37635
73.8,-66.53489,9.461588,204.4584,3.144887,-25.8748,9.142689
73.9,-66.7849,9.593225,204.2345,3.134323,-25.90841,9.11338
74,-66.74699,9.518437,204.1173,3.087921,-25.98526,9.134064
74.1,-66.7606,9.809075,204.4848,3.07027,-25.87829,9.168329
74.2,-66.55488,9.582137,204.5183,3.103205,-25.93475,9.176324
74.3,-66.30185,9.63665,204.4659,3.129732,-25.76691,9.249242
74.4,-66.50124,8.265162,204.1029,3.106192,-25.97181,9.165186
74.5,-66.65827,9.460475,204.3067,3.135651,-25.94613,9.168884
74.6,-66.83836,9.566413,204.7648,3.096752,-25.98959,9.125584
74.7,-66.31665,9.397238,204.4438,3.114186,-25.77137,9.21387
74.8,-66.40778,9.384825,204.7986,3.125402,-25.83557,9.206038
74.9,-66.26014,9.439962,204.8044,3.114914,-25.8631,9.197409
75,-65.5797,9.787562,205.3976,3.11191,-25.57573,9.131893
